# line index 1 : total data 수, line index 3부터 data
총 3052개
000id|content
00990|맛있고 분위기가 멋있어요 다음에 또 올게요!
00991|세트1번 가성비의 가성비입니다..! 피자부터 파스타까지 맛있게 잘먹었어요
00992|맛있어요.
00993|가성비있고 음식이 맛있어여! 종종 데이트하러와여
00994|샐러드 신선하고 맛있습니다 :)
00995|매장이 깨끗하고 직원분도 너무 친절하셔서 좋았어요 :-)
00996|가성비 좋다고 해서 롤링파스타 처음 방문해보았습니다. 가격 정말 저렴하고 음식 맛도 괜찮았어요. 그런데, 직원분이 너무 불친절하시더군요. 표정이나 말투에 불만이 가득한 느낌이고 음식도 툭툭 놓으시고, 다른 테이블 치우는데 그릇 부딪히는 소리는 얼마나 크던지.. 식사하는데 기분이 좀 불편했네요. 직원분 제외하고 추천합니다~ 
00997|싸고 맛있어요 무난무난
00998|좋아용
00999|가격이 올라 조금 아쉬워요
01000|가성비 괜찮음
01001|바지락이 많이 들었음 짜고 자극적인 맛 인스턴트  좋아하는 사람들에게 딱 찹스테이크는 짜장소스처럼 시커멓고 짜서 면사리 추가하고 싶었음
01002|
01003|크림파스타가 넘 느끼하다면 바질페스토 크림파스타 추천 위에 페페론치노 가루가 뿌려져 나오는데 느끼함 딱 잡아줌
01004|가족들이랑 처음왓는데  파스타 맛집 맞네요  진짜 맛,분위기,가격까지 최고
01005|허겁지겁 먹느라 사진도 못찍었네요. 가성비 파스타 답지않은 퀄리티로 맛또한 훌륭하네요. 재방문 의사 무조건 있습니다. 매장도 넓직 넓직하니 답답한 것도 없고 좋네요. 단체석도 마련되어 있으니 모임하기에도 좋은 거 같아요! 
01006|친절해요 
01007|
01008|맛있어요 매장 넓어서 먹기 좋아요
01009|매운맛크림파스타는 맛이 개운하고 자꾸만 손이가는 메뉴네요~ 매장이 넓고 깨끗해서 단체모임 하기 딱이예요
01010|가격은 싼데 음식은 정말 맛있었어요^^ 가게가 넓고 쾌적해서 여럿이서 가기에도 좋을것같아요
01011|맛있습니다! 저렴한데 양도 적지않고 세트메뉴 가성비도 너무 좋아요!!
01012|매장이 넓어서 좋아요 맛있어요
01013|굿
01014|혼밥하기 좋아요
01015|쏘쏘
01016|믿고먹는백종원의 롤링파스타 
01017|두번째 방문이예요
01018|가격대가 저렴한데 음식도 맛있었어요. 가족들과 즐겁게 식사했습니다^^
01019|가성비 좋고 매장도 넓어서 점심에 자주 가요
01020|가성비 좋은 레스토랑 가볍게 파스타 먹고 싶을 때 가기 좋아요
01021|맛있음 직원분도 친절해여
01022|가성비 좋은 음식
01023|친절하고 맛있어용
01024|찹스테이크도 피자도 맛있어요^^
01025|좋아요
01026|맛있어요 
01027|피자는 맛있고 도리아는 남겼네요
01028|조금 더 친절해주시길요
01029|맛있어요 
01030|맛있어요
01031|우삼겹도리아맛있어용
01032|처음 방문해봤는데 생각보다 매장이 더 넓네요! ㅎㅎ 롤링파스타 가성비도 좋고 맛도 있었어요~~! 오우 매운거는 꽤 매워가지고  ㅋㅋㅋ 진땀뺐네용 와규와구 마니 먹고 싶은 날이었는데 든든하게 만족스럽게 먹었어요  ㅋㅋㅋ 음식 가져다주는 로봇도 왠지 귀엽...ㅎㅎㅎ
01033|봉골레 기대이상으로 맛있어요!
01034|가성비 굿. 맛잇어요
01035|좋아요 
01036|20년도 부터 제 최애 메뉴에여 너무 맛있구 친절해요!
01037|굿
01038|세트메뉴에 파스타 하나 더 추가해서 맛있게 먹었 습니다.(어른2  초등 1)  가끔 파스타 생각날때 오는 곳이예요
01039|자주 가는곳
01040|맛있어요. 양많아요~ㅎ 또 오고싶어요~!!
01041|맛있고 가성비좋와요
01042|방문할 때마다 같은 메뉴 시키는데 재료 퀄리티가 점점 떨어짐..
01043|매운 크림파스타,뇨끼감바스, 자몽에이드 주문했습니다 크림파스타 면불어서 있고 뇨끼감바스는 새우보다 애벌레같이  생긴 밀가루덩어리가 난무합니다 자몽에이드가 제일맛있었어요. 에이드맛집입니다
01044|친구들과 연말 모임으로 가보고 두번째 방문했습니다. 요즘 파스타가격 엄청 비싼데 가성비도 좋고 맛도 좋아요.
01045|맛있어요 
01046|우연히 들렀는데 오~~맛있어요
01047|굳
01048|영수증 리뷰
01049|가성비 갑ㅋㅋ
01050|주문이 간편해요
01051|종종혼밥하는ㄷ데 저번에 스테이크 필라프 맛있었어서 오늘 또 시켰는데 오늘은… 고기가 좀 질기네요. 먹다가 너무 질겨서 턱 너무 아프다 싶은게 좀 섞여있더라고요. 늘 같은 텐션은 아닌가봐요 ㅜㅜ
01052|가격도좋고 음식이 맛있어요
01053|가성비 대비 맛도좋고 양도 많구 좋아요 ㅎㅎ 
01054|음식이 빨리 나오고 맛있어요!
01055|봉골레 찹스테이크 넘 맛나요!!
01056|굳
01057|이가격이 푸짐한 파스타를 먹을 수 있다니!! 세상 행복
01058|맛있어요! 분위기도 좋고 가성비 굿!
01059|파스타 맛집! 양은 적지만 맛은 좋아요!
01060|맛이없어요 
01061|파스타도 혼밥할 수 있는 곳!
01062|가성비가 진짜 좋아요! 음식 맛도 좋고 직원분들도 친절하십니다ㅎㅎ 다만 주차장이 협소해서 그점은 아쉬웠어요ㅠ.ㅠ 그래도 재방문의사 있습니다ㅎㅎ
01063|혼밥 적절 
01064|
01065|피자는 처음 먹었는데 귀엽네요 ㅎㅎ
01066|ㅋㅋㅋ귀요운 로봇이 서빙을 해줘요프랜차이즈라 믿먹하는 가성비 맛집이에요~ 저녁8시이후에 방문해서 가든 샐러드서비스 받아서 맛있게 먹었어요~ 매니저님도 친절하시고 맛저했네요
01067|맛있어용 ㅎㅎ 
01068|맛있어요
01069|바질페스토 크림파스타 맛있었어요!  엄마가 주문한 봉골레가 좀 심하게 짜게 나와서 따뜻한 물을 부탁했는데, 아마 매니저님?이 오셔서 바로 새로운거 조리해드리겠다고 해주셔서 감사했습니다! :)
01070|혼밥하기도 괜찮고 가격대비 맛도 무난히 좋습니다^^
01071|이렇게 시켜도 11,000원! 가성비 쩌네요.
01072|굿
01073|ㅎㅎ
01074|해감좀 합시다 제발... 바지락 들어간 메뉴는 안씹히는 날이 없네....
01075|포장해다 먹었는데 빠르고 맛있어요
01076|어디든 가던 항상 제일 기본 음식을 시켜먹어봐요.  토마토파스타 까르보나라 먹었고 토마토파스타는 진짜 비추천... 맛없음. 까르보나라는 느끼하긴한데 베이컨은 많이 들어있어요 그건 좋아요 고소하거나 부드러운 그런 크림 맛은 없고 느끼함 느끼한거 좋아하면 좋아하실듯 두번은 안갈래요 가격대비 양은 많아요 혼밥하기 좋아요 
01077|가성비좋아요 바지락감바스에는 바지락이 많이 들어가있어요 
01078|거의 모든게 셀프다
01079|굿
01080|와 롤링파스타 너무 좋아요^^
01081|분위기도 좋코 음식도 맛있었어요^^
01082|조아요
01083|역시 백선생님ㅋㅋㅋ짱
01084|굿 
01085|오랜만에 파스타 먹어서 그런가 맛있어요 가성비로 짱이예요! 가격도 적당하고 양도 가격에 맞게 적당하고ㅎㅎ역시 감바스는 먹어도 먹어도 최고입니당! 그리고 친절해요! 친절해서 또 오고싶은!
01086|가성비..
01087|맛있는데 가격도 저렴해요
01088|조금가격오른듯 맛나요
01089|파스타맛집이군요~!
01090|맛있어요
01091|
01092|
01093|역시 파스타에 에이드죠!ㅎㅎ 복숭아에이드와 늘 먹는 청포도 에이드! 양도 많고 좋아요!
01094|봉골레 좀 맵긴하지만 맛있어요
01095|매장이 깔끔하고 음식 양은 적지만 대신 가격이 저렴해서 가성비가 좋아요. 믿고 가는 백주부님 프랜차이즈입니다~ 
01096|좋아요.
01097|빼쉐 
01098|가성비 정말 좋은 롤링파스타! 다른파스타 집에 비해 엄청 맛있다는 느낌은 아니지만 가성비 생각하면 가격 이상 맛은 하는거 같아요~~! 직원분들은 매우 친절하세요!!
01099|다양하게 주문해서 먹기 좋네요 가성비가 좋아서요 :)
01100|
01101|맛있고친절히니요ㅎㅎㅎ
01102|알리오올리오 맛집이에요 다른 지점보다 맛있는것같아요
01103|ㅇㅋ
01104|굿
01105|전반적으로 맛있어용
01106|가성비도 좋고 맛있어요~ 2명이 3개 정도 시켜도 부담스럽지 않은 가격에 배는 엄청 부르네요^^
01107|맛있고 친절해요 
01108|가격이 저렴하다보니 양도 적어서 잔뜩 시키게 되네요 ~~ 피자가 정말 초미니 사이즈인데 맛있어요
01109|.
01110|가성비 좋은만큼 양이 많진 않았어요 적당히 맛잇는 맛이었소고 점심시간에 어무 사람이 많지 않아 좋았어요 이 주위에 파스타집 없으니 이정도면 만족이쥬
01111|아주조와용 
01112|샐러드도 신선하고 도리아 파스타 모두 맛있었어요~
01113|맛나요
01114|믿고먹는 롤링파스타!!!  파스타 정말 좋아하는데 도리아도 정말 맛있어요!  저의 최애는 바질크림파스타  바질 양이 조금 적어서 아쉽지만 그래도 정말 맛있습니다 ( Ĭ ^ Ĭ )  
01115|굳
01116|오아아아ㅏ아기계쩐다아아
01117|파스타 면 딱딱하고,  소스는 맛없고 피자는 무 맛ㅡ 
01118|굿
01119|정말 좋고 친구에게 추천해요 
01120|그냥 가성비.. 딱 그가격에 그 맛.. 큰 기대 하지 말고~ 저렴한 맛에~
01121|굿~
01122|굿
01123|굳
01124|맛있어요
01125|가성비 굿! 로봇서빙도 좋아요
01126|맛있어요
01127|굳굳 샹그리아와 모히또가 특히 맛있습니다
01128|굿
01129|좋아요 
01130|맛있어용
01131|굳
01132|메뉴 빨리 나오고 맛있어요~ 가성비 굳
01133|재방문! 
01134|가성비가 좋습니다. 같이 주문한 샐러드가 좀 늦게 나와서 아쉬웠습니다.
01135|가격만큼의 맛
01136|굿
01137|굿
01138|맛은 있으나 직원들은 불친절
01139|직원 분들도 친절하시구 맛있어요!
01140|양이 많지 않아도 맛있어요. 근데 먹다 보니 너무 짜요.
01141|피자도 맛난데  파스타는 더 맛나요 ㅋ 두개 시키길 잘했음 ㅋ 참고로 혼밥이었습니다! ㅋㅋ
01142|저렴하게 간단히 먹을  학생들이나 와야겟네요..맛없지도 맛있지도 않아요 
01143|두번오세요
01144|친절하세요 음식두맛있음
01145|좋네요 
01146|굿
01147|맛있는데 좀 짜요.
01148|맛있었어요
01149|구디단 갈일이 있어서 다녀왔는데 이른 오후라 혼자밥먹기 부담 됬는데 사람이 많은 시간대가 아니라 혼밥 하기 굿굿이에요 ㅎ 직원분들도 친절하시고  로제파스타가  깊고 진한풍미가  느껴져서 맛있었어요 !ㅎ  혼밥, 지인들과 모임할때 좋을것같고 파스타 땡긴다면 이곳 추천합니다
01150|
01151|맛있어요
01152|
01153|맛있어요~~!! 
01154|
01155|맛나요
01156|좋아요
01157|알리오올리오 파스타 500원 올라 5000원이지만 여전히 저렴하고 맛있어요 :)
01158|불친절합니다. 앉아서 주문 하려고 직원 분을 불렀는데 잠깐 기다려달라는 언질도 안 하시고 그낭 무시. 가격 대비 음식은 괜찮아서 종종 오는데 직원분들이 완전 살갑게는 아니더라도 손님을 대하는 척이라도 좀 했으면 좋겠네요.
01159|맛있어요
01160|굿
01161|맛잇음
01162|굿
01163|음식도 맛있고 저혐한 곳
01164|맛있어요~~~~~~~
01165|가격대비 만족스러워요 근데 파스타가 좀짜요
01166|사장님 이 리뷰보시면 알바생분들 꼭 칭찬해주세요.~~ 주일오후 홀 남자알바생분. 진짜 친절하시더라구요b 전에 여자분도 친절하셨는데, 갈때마다 다들 상냥하고 웃는얼굴이셔서 매장 이미지까지 좋아지는것 같아요 그것때문에 첫 리뷰씁니다. 감사히 잘 먹구가요~
01167|좋아요 ㅎㅎ 
01168|짜요. 짭니다.
01169|주방장님이 바뀌셨나봐요 맛있어요. 근데 다 타버린 건 함정
01170|맘있어요
01171|Gd
01172|굿
01173|저렴하고 맛도좋아요
01174|맛있어요
01175|굿
01176|맛있어요.
01177|
01178|싸고 맛있어요
01179|
01180|ㅎ
01181|맛있어요 
01182|굿
01183|굿
01184|가성비 괜찮아요 조금짜요
01185|굿
01186|가성비 엄총 쩔구 맛 무엇!! 왜케 맛나용 지대루 싹싹 비우고 와싸요옹ㅎ 피클까지 맛남ㅋ
01187|굿
01188|매장도 넓고 깨끗한데, 음식도 엄청 맛있고 가성비 좋아요!
01189|근ㅅ
01190|오랜만에 갔는데 맛있고 좋네요~ 또 갈거에요
01191|굿
01192|굿
01193|맛은 별로 였습니다. 경험해ㅜ본걸로 만족
01194|깔끔하고 가성비 좋음 굳
01195|보기좋은 떡이 꼭 맛좋은 떡은 아님. 빼네 쏘쏘.크림 노맛.피자 노맛.로제크림 쏘쏘. 차라리 가격을 좀 올리고 퀄을 올려주셨으면...
01196|맛있어요
01197|긋
01198|굿굿
01199|굿굿
01200|굿굿
01201|맛있어요~ 자주 방문해요~
01202|긋
01203|^^
01204|가격이 착해요
01205|음식이 맛이있어용!
01206|가성비 좋고, 맛있어요 !!
01207|굿
01208|만잇어요
01209|굿
01210|좋아요 
01211|맛있게 잘 먹었습니다~
01212|맛있어요
01213|가성비 좋네요~
01214|처음와보는데 가성비가 좋네여! 역시 백선생님..
01215|굳
01216|
01217|맛있어요
01218|맛있어요
01219|굿
01220|굿
01221|좋아요
01222|좋아요
01223|굿
01224|맛있어요 
01225|굿
01226|맛있어요
01227|굿
01228|좋아요
01229|맛있고 그닥 비싸지 않아요.
01230|맛있어요!!
01231|한식뷔페 9000원에 정말 다양한 음식을 맘껏 먹을 수 있어서 좋고 음식 퀄리티도 좋아서 가성비 정말 좋아요  컵라면. 계란후라이도 해먹을 수 있구 매주 금요일 저녁에는 삼겹살 무한리필 만원에 소주도 3000원이니 삼쏘하기도 좋을 것 같아요~ 후식으로 매실차도 잘 마셨어용  회식/단체/모임/가족/친구/데이트 한식뷔페 추천드려요
01232|반찬 종류도 진짜 다양하고 맛까지 완벽한데 만원도 안되는 가격이라 완전 가성비 끝내줘요 컵라면에 계란후라이 매실차 커피등 후식까지 갓성비 최고의 영통 경희대 맛집으로 강추드려요  재방문은 무조건 필수! 
01233|오늘 메뉴입니다. 매일매일 바뀌어서 나와서 좋아요~ 거기에 컵라면과 계란후라이까지 먹을수 있으니 더욱더 좋은거 같습니다~! 집밥 드시고 싶으신분들은 꼭방문해보세요~!
01234|반찬 가짓수도 많고 음식도 떨어지면 바로바로 채워주시더라구요 !!  내부가 넓어서 점심시간에 손님 몰려도 자리 걱정없을 것 같아요 계란이후라이도 해먹을수있고 컵라면도 있어요 ㅎㅎ 후식으로 매실차까지 있답니다 금요일은 삼겹살도 나온다고 그러던데 금욜에도 방문해보려구요 ㅎㅎ
01235|오픈한지 얼마되지 않아서 그런가 매장 깔끔하고 좋았습니다. 토요일이라 그런지 12시가 넘어서 갔는데 한가했고요  블러그 검색하고 갔는데 역시 토요일이라 그런지 메뉴구성이 좀 디른듯 했습니다. 다음에는 평일에 방문해보려고 합니다~ 아참~ 주차정산을 안해서 사천오백원 결재하고 욌네요. ㅠㅠ 깜박해서…
01236|용인한식뷔페[한식뷔페칠성경희대점]에서  아침먹었어요.  메뉴구성이 너무 좋아요. 가성비도 좋고  맛있어서 배불리 먹고왔습니다. 매장도 깔끔하고 위생적으로 관리하셔서 보기좋았습니다. 찐맛집 인정!  강추!
01237|영수증 주소는 송도에 있는데 경기대점이군요 맛 생각은 안하고 저렴하게 한끼 먹을 수는 있어요
01238|메인 고기류, 샐러드 생채소, 그리고 식판에 다 담지 못할 정도로 다양한 반찬까지 있어서 한 끼 든든하게 먹고 싶은 사람에게 추천! 양이 많지 않은 사람의 바람으로는 7500원 정도의 가격에 적당량의 반찬만 있어도 좋겠다는 생각이..
01239|요즘 같이 고물가시대에 9,000원 가성비 좋습니다 집밥 같은 느낌이 간이 쎄지도 않고 맛이 좋네요!
01240|임시공휴일이라 그런지..
01241|금요일은 삼겹데이~ 신~~ 나게 먹고 갑니다
01242|금요일 저녁은 삼겹살 나와서 마음껏 먹고 왔어요ㅎㅎ 고기 계속 구워주신 걸로 채워주셔서 갓 구워진 삼겹살 바로 먹을 수 있었고 쌈채소들도 신선해서 맛있게 먹고 왔습니다ㅎㅎ
01243|가성비 좋고 맛도 있습니다 정말 제가 자주 가는 맛집입니다  꼭드세여!
01244|아니 왜 여기 리뷰가 없어 ㅋㅋ 경희대 학생들 핫플이라던데 인정합니다
01245|고로케, 제육, 김치 맛있어용 오래 해주세용
01246|가격저렴하고 좋아요
01247|5시 좀 넘어서 방문했는데 점심 끝, 저녁 준비중인 시간이라 그런지 음식도 식어 있었고 메뉴 구성도 가격 오르기 전과 비교하면 좀 아쉬운 느낌이 있었어요. 그래도 음식은 맛있습니다.
01248|오늘 닭볶음탕 맛있어용
01249|음식이 맛있고 편하게 먹을 수 있어 좋아요
01250|친절해요
01251|맛있어요
01252|좋아요
01253|지인하고 점심약속을 쿠우쿠우로 잡아서 다시 방문하게 되었습니다. 항상 변함없는 쿠우쿠우 맛은 좋은거 같아요. 종류도 다양하고 주말에 비해서 평일은 덜 붐벼서 지인하고 편하게 대화하며 맛있게 식사할수 있었네요.
01254|저번에 방문했을때 250명 단체예약있어서 돌아가고 재방문해요 집근처에 있어서 가족모임하기도 좋고 음식도 가지수가 많고 종류별로 조금씩 가져와 먹기좋아요!~ 지금 행사하고 있어서 행사끝나기전에  방문해보길 바래요
01255|연인이 쿠우쿠우 맛있다고 해서 오게되었는데 진짜 후회없이 맛있게 먹었어요! 밥부터 위에 올라간 해산물까지 너무 맛있네요~ 수원시청역 근처에 사시는분들에게 이곳 강력추천합니다!!
01256|리뷰 작성해서 할인도 받고 다양한 음식도 먹을수 있고 초밥 맛있어요~가끔씩 이용한답니다~즐겁고 행복한 식사가 됐네요
01257|일단 뷔페인데 음식이 다 따듯하고 해산물이 올라간 초밥에는 깔끔하게 랩을 씌워놔요 맛도 있고 매장이랑 음식도 청결하고 기분좋게 식사했어요 다음번에도 다시 또 오고싶어요!
01258|가족과 함께 평일 12시에 방문했어요~ 역시 평일이라 사람도 많지 않고 조용한 편이라 식사하기 좋았습니다^^ 초밥종류도 다양하고 그 외에도 샐러드며 분식이며 과일 와플 등등 여러가지 다 맛볼 수 있어서 좋았어요~배부르게 잘 먹고 갑니다~
01259|인계동 놀러와서 초밥을 먹을겸 쿠우쿠우를 방문했는데 초밥뿐만 아니라 다른 메뉴들이 프리미엄 뷔페 마냥 너무 많아서 깜짝 놀랐어요~~! 디저트 종류도 엄청 다양하고 메뉴 구성도 많고 맛있었습니다!!! 제가 다녀본 쿠우쿠우보다 종류가 다양했던거 같아요!!
01260|아이와 여러가지 먹으려고 왔어요~ 일요일 2시30분쯤 예약없이 바로 입장했고, 한산했습니다 ㅎㅎ 종류가 다양해서 이것저것 먹었네요~ 가성비 좋은거 같아요~~
01261|공휴일 디너였는데 사람이 엄청 많지 않아서 좋았고 먹을 것도 많아서 좋았습니다 무엇보다 초밥 종류가 많았고 과일도 맛있었어요 신기한 것도 많았고 직원분들도 친절하셨어요 수원 오실 분들 한 번쯤 와보시는 것도 좋을 것 같아요!
01262|다른 지점 쿠우쿠우는 어느정도 다녀봤는데 인계쪽 쿠우쿠우는 처음 방문해봐요   남자친구랑 디너 시간에 와서 맛있게 먹고 갑니다 !  남자친구는 입맛이 예민한 사람이라 많이 못 먹음 어쩌지 ? 했는데 워낙 음식 가지수도 많고 맛도 일어서 이것저것 많이 먹었네용!   다음번 초밥 생각날때 또 올게요  잘먹구가요 
01263|점심시간에 지인과  다시 방문했습니다.  올때마다 느끼지만 참 마음편하게 식사할수 있는곳입니다.  초밥도 다양하고 군함종류도 다양하고 연어회, 문어 숙회, 간장새우까지 한가지씩만 먹어도 배부를정도로 종류가 다양해요.  배가 어느정도 차면 사이드 메뉴와 과일먹고 마무리로 팥빙수 한그릇하면 최고입니다.
01264|긴말안합니다. 사장님 이렇개 팔아서 남으세요...?  소비자로서 사장님이 걱정되기 시작하는 메뉴구성 초밥 못 먹는 1인으로서 짝꿍이 쿠우쿠우 오자그랬을때 입 대빨 나오고 궁시렁거렸는데 와서 누구보다 잘먹음요.  초밥이 있어요. 롤도 있어요. 근데 다른것도 으마으마해요. 애슐리 저리가라 정도..  요즘 같은 고물가시대에 이렇게 먹을 수 있다니... 넘모 감탄
01265|오랜만에 초밥뷔폐 가고 싶어서 방문한 쿠우쿠우!! 예전에 엄청 인기 좋았던 브랜드,  1층에 주차 공간도 넉넉하고 직원분도 친절했어요  음식이 차가운건 차갑게 뜨거운건 뜨겁게 준비되었고  먹을거리가 많아 골라먹기 좋았어요 :)   배터지게 먹고 가요~
01266|메뉴도 많고 여기 올때마다 폭식하네용ㅋㅋ 사진보다 한 5접시는 더 먹은 것 같아요 ㅜㅋ 팥빙수도 있고 와플도 있고 디저트도 많아서 행복해요+_+
01267|오래간만에 쿠우쿠우 방문했어요!! 예전 생각나서 들려봤는데 여전히 메뉴 종류가 많아서 좋았어요~~ 엄청 배부르게 먹고 갑니당ㅎㅎㅎ
01268|쿠우쿠우 한 5년만에 왔는데 너무 맛나용 메뉴도 신선하구 이모님들께서 요리 잘하시나봐요 ㅎㅎ 특히 제육이 ㅋㅋㅋㅋ제육 맛집이에요 ㅋㅋㅋ 두번 퍼다 먹었네요
01269|평일 점심으로 먹기 가성비 너무 좋아요~ 초밥이 메인이지만 양식 한식 분식 디저트까지 메뉴가 다양해서 기호에 맞게 즐길수 있어요.
01270|넓고 오래됐지만 깨끗하게 관리돼있고 맛있습니다 주차공간이 넓진 않은데 1시 넘어 오니 자리 많아서 오히려 편했어요
01271|여행 마지막날 초밥이 먹고 싶어서 방문했어요! 음식도 떨어지면 바로바로 채워주시고 매장이 깔끔해서 좋았어요 다른 쿠우쿠우에서는 못 보던 음식도 있어서 새로웠어요! 음식 맛도 괜찮았습니당
01272|초밥이 다양하게 많이 있고  음식이 부족하면 직원분들이 바로 채워주십니다 초밥 외에도 피자, 떡볶이도 있고 디저트 종류도 다양해요
01273|저번에도 왔었는데 맛잇어서 이번에도 와봤어요ㅎㅎ 역시 무한리필이라 배터지게 먹고갑니다. 다음에도 또 올게요
01274|쿠우쿠우 초밥메뉴들도 다양하고 여러가지 먹고 싶을때 자주 오는데 매번 만족하는거 같네요 ㅎㅎ 저녁타임에 방문했는데도 나쁘지않게 다 있어 괜찮아요
01275|부모님이랑 점심에 방문했어요!  초밥 종류 많고 케밥이 맛있어요! 티라미수도 진짜 맛있어요
01276|처음 방문해본 쿠우쿠우인데 기대를 충족하는 곳이었어요!! 초밥 뷔페라는 것만 알았는데 분식, 고기, 피자, 한식 등등 조금씩 다 골고루 구비되어 있어서 만족스럽게 한 끼 식사 해결하고 갑니다!!
01277|메뉴 다양해요. 구성이 알차네요. 구석구석 모든 메뉴 다 살펴보세요. 와플 테이블에는 짜장범벅도 있어요ㅋ 후식으로 맨마지막에 입가심으로 먹었습니다ㅋ
01278|남편이랑 둘이 점심 먹었어요~ 맛있게 잘 먹었습니다~ 간장새우 껍질 다 손질되어 있어 너무 좋아요~ 다른곳보다 가격도 저렴하고 좋습니다~^^
01279|정말 솔직히는 .. 맛은 그냥 그래요! 단, 고물가시대에 이정도 가격이면 그냥고개가 끄덕여지네요  금요일 저녁에 방문했는데 손님이 많지않아서 따로 제한된 이용시간 없이 아이와 편하게 식사하고 나올수 있어서 좋았어요 접시도 쌓이지 않게 그때그때 잘 치워주셨고 넓직한 매장에서 한적하게 식사 잘 했습니다
01280|인계동에서 점심 약속이 있으면 꼭 들리게되네요. 내부도 깔끔하고 초밥 구성도 알차게 되어있어서 좋은거 같아요.  그리고 주차공간이 1층에 바로 마련되어 있어서 지하까지 안내려가도 되는 편리함이 있어요.  초밥들 다 맛이 좋고 연어회도 맛좋아요. 사이드 메뉴도 다양해서 마무리 코스로 한두개씩 먹으면 만족감이 아주 큽니다.
01281|수원시청점은 처음 와봤는데 메뉴도 다양하고 매장도 넓어서 좋았어요! 앞으로도 종종 올 것 같습니다~~
01282|식사시간대가 아니라 한적하게 이용이 가능해서 좋아요 ㅎㅎ 종류도 많네용 ㅎㅎ 맛있게 잘 먹고 갑니당 ㅎㅎ
01283|이 곳은 호프집을 개조한 느낌의 아담한 지점입니다. 실내는 크게 넓지 않으나 있을 건 다 있는 것 같고, 조용한 편이라 대화하면서 식사하는 데에 불편함이 크게 없었습니다. 케밥도 있고, 피자는 갓나온 것이 괜찮습니다만, 초밥이나 기타 음식의 경우에는 손님이 적어서 그런지 살짝 마르거나 파스타는 불어있습니다. 그 외는 타 지점과 크게 다를 것이 없는 퀄리티였습니다. 문제를 꼽자면.. 음료수, 아이스크림을 뽑는데 자꾸 튀어서 옷이 지저분해진 것 뿐. 사람도 적은데 리뷰가 왜 이렇게 많은가 했더니, 2인 이상 방문 + 네이버 리뷰 인증 시 3,000원 할인 행사를 하고 있었습니다. 하여 가격도 괜찮고, 무려 '짜장범벅'도 있다는 게 차별성을 띠는 느낌.
01284|오랜만에 쿠우쿠우왔는데 여전히 맛있어요! 너무 맛있어서 배가 터질꺼같이 먹었네요! 또올게요!
01285|오랫만에 다시 출석!!  언제먹어도 맛있게 먹었어요 담에도 재방문률 
01286|주말에 부머님 모시고 왔는데 띠용 너무 맛있게 잘먹었어요 초밥 종류 많고 신선해요!! 꿔바로우 새우튀김 다 맛있었어요 과일도 달콤 식사에 디저트 커피까지 한번에 이가격에 해결할 수 있다니 너무 좋아요 아이는 아이스크림에 와플까지 야무지게 먹었어요 재방문각이네요
01287|아이가 어렸을때는 놀이터있는 조금 먼 지점 갔었는데 지금은 초등생이라 집이랑 가까운 시청점으로 옵니다. 음식은 깔끔하게 잘 나오는 편이고 다양합니다. 간장새우 좋아하는데 여기는 껍질까져서 나오니까 먹기편해요.
01288|초밥 종류도 다양하고 맛있었어요!! 초밥 외에도 다양하게 먹을게 많아서 좋았어요 인계 올 때마다 한번씩은 방문하게 되는거 같아요ㅎㅎ 다음에도 또 올게요!!
01289|음식이 맛있고 매우 친절하며 가격대비 다른곳보다 가성비가 좋아요 벌써 여러번 방문했음
01290|메뉴도 다양하고 맛있어요!! 최근 골드만 갔어서 혹시 아쉽진않을까 걱정햇는데 종류도 많구요 직원분들도 친절하시고 매장도 깔끔해서 좋아요 추천드려요~~
01291|인계동 놀러왔는데 뭐먹지 하다가 쿠우쿠우를 가고 싶어서 들어가게 됐어요! 역시나 너무 맛있고 가격대비 퀄리티가 좋은거같아요 ㅎㅎ 식사부터 디저트까지 달달하게 즐기다 갑니다 !
01292|음식다양해서 가성비 굿!! 가족 외식하기 좋아서 자주 이용하고 있어요
01293|오랜만에 왔는데 늘 올때마다 만족하면서 먹고가요 뷔페인데도 초밥들 상태 너무 좋고 음식들도 다 너무 맛나요!!
01294|평일저녁 갑자기 초밥이 먹고싶어서 방문했어요 대기가 긴 다른 매장들보다 한가해서 좋네요 매장을 청결하게 관리하시는듯 합니다 음식맛은 쏘쏘~ 다른지점과 메뉴가 달라서 보니 가격도 저렴하네요~ 잘 먹고 갑니다
01295|취향 다양한 가족이 함께 식사하기 아주 좋습니다. 먹깨비 아들이 만족하는 곳이예요~~
01296|수원에 사는 지인 만나러 한시간 걸려서 온 보람이 있어요 평일 쿠우쿠우 점심이라 가격도 부담없고 맛도 좋았어요 분식까지 있어서 너무 잘 먹고 갑니다 또 방문할게요
01297|늦은 점심에도 사람은 꽉차있는 쿠우쿠우  잘 먹고가요!!
01298|아들과 오랜만에 인계동 데이트 나왔다가 초밥이 드시고싶다하여  간만에 쿠우쿠우를~  배 터지게 먹고 가요~~
01299|몇일전부터 생각났다가 드디어 와서 먹네요 평일이라 그런지 몰라도 꽃돔사시미가 있길래 아주 야무지게 먹어줬습니다 디저트 종류가 꽤 있어서 좋아요 티라미수가 제일 맛있습니다!
